avgSessionDuration,shortSessionRatio,reopenCount,interSessionGap,dailyTotalTime,sessionsPerDay,nightCount,trend,label,source,weight,intensityScore,frustrationScore
16.33,0.577,4.0,47.55,25.28,4.0,2.0,49.9,Frustrated,synthetic,1.0,28.558,0.6213046574187602
42.16,0.5,9.0,219.69,150.0,17.0,1.0,26.25,Normal,synthetic,1.0,55.739000000000004,0.26518138368086824
30.34,0.5,5.0,126.66,68.77,11.0,2.0,-6.9,Normal,synthetic,1.0,25.82,0.3690182993091393
16.3,0.442,0.0,245.31,15.33,2.0,5.0,22.62,Normal,synthetic,1.0,21.372,0.3514098125485414
17.74,1.0,19.0,17.92,140.04,16.0,2.0,26.64,Frustrated,synthetic,1.0,45.096000000000004,0.9066533948594888
38.98,0.998,10.0,30.94,165.33,10.0,2.0,33.34,Frustrated,synthetic,1.0,60.660000000000004,0.587735120768895
35.59,0.355,5.0,50.98,152.0,12.0,1.0,3.01,Frustrated,synthetic,1.0,46.539,0.3431675174424929
23.96,0.281,3.0,264.66,64.49,11.0,0.0,-15.49,Normal,synthetic,1.0,17.835,0.29384182049462915
24.0,0.924,13.0,10.84,78.89,11.0,3.0,19.63,Frustrated,synthetic,1.0,34.267,1.1504399899165552
49.37,0.058,1.0,6.83,500.0,12.0,4.0,133.23,Addicted,synthetic,1.0,163.71699999999998,0.527928109366676
28.76,0.48,3.0,276.03,79.21,8.0,3.0,35.72,Normal,synthetic,1.0,41.062,0.28723004239874106
56.98,0.189,4.0,7.66,500.0,17.0,0.0,60.15,Addicted,synthetic,1.0,140.837,0.5540337083535183
27.32,0.301,1.0,262.97,28.22,5.0,4.0,34.4,Normal,synthetic,1.0,30.891999999999996,0.24280274116228254
23.76,0.413,8.0,18.31,62.74,12.0,3.0,34.7,Frustrated,synthetic,1.0,35.462,0.6991216740326205
14.04,0.837,12.0,49.75,36.04,12.0,4.0,52.53,Frustrated,synthetic,1.0,32.583,0.7094176224698979
25.46,0.125,0.0,152.89,50.76,4.0,1.0,-22.67,Normal,synthetic,1.0,14.535000000000002,0.22692020781519104
99.7,0.144,0.0,44.97,236.19,2.0,0.0,77.82,Addicted,synthetic,1.0,110.464,0.1461794512051364
59.98,0.5,6.0,229.16,150.0,12.0,4.0,2.74,Normal,synthetic,1.0,58.814,0.236975962822235
18.92,0.634,7.0,78.61,49.61,7.0,1.0,25.55,Frustrated,synthetic,1.0,26.155,0.5733546614146525
76.76,0.039,1.0,52.16,289.2,4.0,1.0,107.28,Addicted,synthetic,1.0,121.72800000000001,0.13223485132431056
22.87,0.914,7.0,66.44,31.57,4.0,3.0,13.55,Frustrated,synthetic,1.0,22.527,0.7473898109585343
44.63,0.544,7.0,49.13,110.11,7.0,3.0,20.9,Frustrated,synthetic,1.0,49.144000000000005,0.43752546171289525
12.59,0.5,5.0,88.9,51.16,11.0,5.0,14.44,Normal,synthetic,1.0,24.6,0.5328267317254178
86.83,0.127,2.0,42.88,500.0,10.0,1.0,112.92,Addicted,synthetic,1.0,169.608,0.13139462432916976
32.62,0.423,5.0,78.2,129.38,8.0,0.0,33.7,Frustrated,synthetic,1.0,49.034000000000006,0.33844662083674204
33.91,0.926,10.0,23.18,163.39,9.0,4.0,41.0,Frustrated,synthetic,1.0,62.541999999999994,0.647368236618245
90.81,0.128,2.0,34.75,500.0,8.0,5.0,60.57,Addicted,synthetic,1.0,159.495,0.15897530315369182
51.11,0.307,0.0,108.56,39.26,2.0,2.0,-30.54,Normal,synthetic,1.0,21.134000000000004,0.22742160432420822
58.97,0.218,0.0,134.31,51.93,4.0,2.0,3.41,Normal,synthetic,1.0,36.997,0.15832783522495972
46.65,0.556,8.0,25.82,250.0,12.0,1.0,54.67,Frustrated,synthetic,1.0,86.061,0.41624974395382885
30.63,0.315,5.0,15.4,150.1,12.0,1.0,36.95,Frustrated,synthetic,1.0,54.357,0.5982180230867427
31.16,0.505,11.0,75.47,189.59,16.0,1.0,14.83,Frustrated,synthetic,1.0,55.831,0.3602043950515283
59.67,0.296,2.0,246.79,139.6,10.0,4.0,16.12,Normal,synthetic,1.0,60.624,0.15330886632670102
17.56,0.758,14.0,53.28,121.51,15.0,5.0,4.34,Frustrated,synthetic,1.0,37.628,0.6103751855132284
77.85,0.212,3.0,44.04,500.0,15.0,1.0,81.89,Addicted,synthetic,1.0,156.707,0.14976377718778025
30.06,0.682,14.0,30.75,120.99,15.0,0.0,14.39,Frustrated,synthetic,1.0,40.539,0.6101108095014016
49.16,1.0,6.0,76.27,83.31,3.0,1.0,51.43,Frustrated,synthetic,1.0,52.75500000000001,0.5624438800222993
35.95,0.752,3.0,40.6,22.4,2.0,1.0,-2.05,Frustrated,synthetic,1.0,19.245,0.6808159782125267
106.59,0.05,1.0,22.2,500.0,14.0,3.0,92.45,Addicted,synthetic,1.0,173.371,0.18255264548997555
109.11,0.047,1.0,32.79,500.0,18.0,2.0,111.96,Addicted,synthetic,1.0,179.232,0.12865616077798672
115.67,0.024,1.0,41.56,500.0,8.0,5.0,82.46,Addicted,synthetic,1.0,176.006,0.10864595804407329
115.69,0.188,3.0,55.55,500.0,17.0,1.0,115.3,Addicted,synthetic,1.0,181.86599999999999,0.11006891623701513
108.37,0.004,0.0,36.78,488.94,6.0,2.0,45.1,Addicted,synthetic,1.0,156.66600000000003,0.11792111647789816
34.09,0.5,5.0,131.2,128.61,11.0,1.0,0.36,Normal,synthetic,1.0,40.46600000000001,0.31891624237836064
46.7,0.369,6.0,1.11,93.87,10.0,4.0,31.9,Frustrated,synthetic,1.0,51.024,3.3514109309314493
46.24,0.51,9.0,23.96,250.0,17.0,5.0,8.21,Frustrated,synthetic,1.0,75.959,0.4340869354346557
55.51,0.148,1.0,197.3,150.0,10.0,2.0,4.61,Normal,synthetic,1.0,55.587,0.12288584116843572
37.12,0.06,0.0,179.47,77.45,7.0,5.0,-7.62,Normal,synthetic,1.0,33.052,0.13629458102598502
19.47,0.489,5.0,292.12,87.04,12.0,4.0,19.34,Normal,synthetic,1.0,34.998000000000005,0.3537805830216835
29.14,1.0,9.0,24.03,95.49,7.0,4.0,36.43,Frustrated,synthetic,1.0,45.683,0.760030049241688
44.06,0.439,3.0,67.92,74.69,5.0,3.0,31.77,Frustrated,synthetic,1.0,45.093,0.33600262685888166
26.4,0.725,8.0,11.52,136.5,9.0,1.0,43.23,Frustrated,synthetic,1.0,51.829,0.8947285737166738
42.56,0.298,1.0,87.65,11.0,1.0,5.0,15.48,Normal,synthetic,1.0,28.868,0.3173251102236978
102.38,0.213,1.0,18.52,500.0,6.0,5.0,82.72,Addicted,synthetic,1.0,170.768,0.2415753390576554
30.81,1.0,17.0,5.9,247.18,14.0,0.0,58.9,Frustrated,synthetic,1.0,79.43,1.1991799863707737
57.93,0.3,3.0,37.63,454.72,8.0,2.0,102.42,Addicted,synthetic,1.0,146.842,0.20191457500386945
16.87,1.0,7.0,64.84,41.77,6.0,5.0,8.19,Frustrated,synthetic,1.0,22.559000000000005,0.7553277928365113
16.6,0.725,8.0,28.95,44.49,9.0,4.0,14.55,Frustrated,synthetic,1.0,23.903000000000002,0.7868353015127384
24.03,0.974,12.0,37.07,151.56,12.0,4.0,16.0,Frustrated,synthetic,1.0,48.724000000000004,0.6374207500326146
35.3,0.318,2.0,54.83,91.99,6.0,2.0,27.83,Frustrated,synthetic,1.0,42.867,0.3204034981230167
33.26,0.309,3.0,57.55,52.13,5.0,0.0,6.28,Frustrated,synthetic,1.0,25.614000000000004,0.39462036503762354
19.34,0.356,3.0,24.13,42.11,5.0,0.0,59.16,Frustrated,synthetic,1.0,33.906,0.6117631725783215
27.11,0.683,2.0,45.28,15.76,1.0,3.0,9.95,Frustrated,synthetic,1.0,19.981,0.664625376786883
18.35,1.0,14.0,42.37,68.43,11.0,3.0,24.63,Frustrated,synthetic,1.0,31.415,0.7766433125360304
59.84,0.498,4.0,91.42,150.0,7.0,4.0,20.55,Normal,synthetic,1.0,64.101,0.27315367215233627
23.5,0.094,0.0,176.57,14.81,2.0,3.0,37.05,Normal,synthetic,1.0,26.477,0.19962611797879296
14.55,0.433,4.0,239.77,44.02,10.0,3.0,-2.31,Normal,synthetic,1.0,16.931,0.44731116046783315
43.99,0.779,5.0,28.29,51.67,2.0,3.0,21.98,Frustrated,synthetic,1.0,37.524,0.7535451494933169
104.15,0.037,0.0,14.02,500.0,6.0,4.0,94.83,Addicted,synthetic,1.0,174.109,0.2614908139994777
30.36,0.5,2.0,72.95,38.65,5.0,0.0,4.31,Normal,synthetic,1.0,21.167,0.416321433616159
59.15,0.5,8.0,85.06,150.0,16.0,3.0,13.03,Normal,synthetic,1.0,60.569,0.2813843668957253
41.38,0.651,12.0,11.33,193.75,14.0,4.0,40.11,Frustrated,synthetic,1.0,71.33500000000001,0.7548160922019423
38.02,0.931,12.0,66.09,93.23,12.0,3.0,57.94,Frustrated,synthetic,1.0,54.236000000000004,0.49406780996198146
45.77,0.776,3.0,19.54,16.26,1.0,3.0,12.63,Frustrated,synthetic,1.0,28.349000000000004,0.8913040431670276
45.23,0.076,0.0,56.38,144.58,1.0,1.0,73.89,Addicted,synthetic,1.0,70.17500000000001,0.16888535549248881
70.96,0.073,1.0,51.72,500.0,11.0,2.0,64.92,Addicted,synthetic,1.0,149.86,0.11505820816963969
28.58,0.279,3.0,150.92,123.58,10.0,2.0,-7.49,Normal,synthetic,1.0,35.901,0.25992897542853644
94.92,0.002,0.0,27.55,500.0,11.0,2.0,74.64,Addicted,synthetic,1.0,162.36,0.14966615142208184
109.48,0.117,0.0,57.14,500.0,7.0,0.0,85.06,Addicted,synthetic,1.0,169.31,0.09251578927336844
68.93,0.027,1.0,42.08,405.66,7.0,2.0,115.56,Addicted,synthetic,1.0,145.372,0.1319532521618518
38.24,0.915,5.0,30.08,56.79,3.0,0.0,-8.11,Frustrated,synthetic,1.0,24.221000000000004,0.8001361452047779
95.19,0.056,1.0,27.4,177.52,1.0,1.0,119.06,Addicted,synthetic,1.0,110.298,0.244080799786669
46.8,0.17,1.0,14.97,446.59,9.0,0.0,89.54,Addicted,synthetic,1.0,134.9,0.336039201686436
36.77,0.5,5.0,189.98,150.0,11.0,2.0,35.06,Normal,synthetic,1.0,57.226,0.26496825836304116
102.6,0.252,3.0,26.4,500.0,8.0,2.0,74.72,Addicted,synthetic,1.0,165.45600000000002,0.21037015886864127
16.84,0.848,9.0,67.07,51.9,9.0,1.0,10.39,Frustrated,synthetic,1.0,21.233000000000004,0.6994158700679179
15.52,0.5,8.0,262.2,94.24,15.0,3.0,21.08,Normal,synthetic,1.0,34.379999999999995,0.4131006634751982
47.82,0.205,2.0,66.67,150.0,13.0,5.0,-1.73,Normal,synthetic,1.0,53.609,0.2148513654506566
23.04,0.698,10.0,3.8,50.09,10.0,2.0,31.14,Frustrated,synthetic,1.0,30.576,2.0492593326744926
24.74,0.278,2.0,139.21,41.53,5.0,0.0,10.61,Normal,synthetic,1.0,21.385,0.3218588879283486
79.27,0.014,1.0,28.82,500.0,12.0,0.0,131.97,Addicted,synthetic,1.0,171.299,0.14945202111622377
61.51,0.125,2.0,32.57,500.0,11.0,5.0,63.6,Addicted,synthetic,1.0,148.684,0.17651240584643452
48.82,0.691,14.0,65.7,226.94,19.0,3.0,-13.45,Frustrated,synthetic,1.0,63.88100000000001,0.3734808049909537
28.47,0.439,5.0,223.12,150.0,13.0,3.0,10.91,Normal,synthetic,1.0,47.661,0.2745672707628198
32.62,0.463,3.0,8.38,25.94,3.0,0.0,-10.71,Frustrated,synthetic,1.0,15.023000000000001,1.3015874047343112
13.73,0.669,3.0,60.85,10.0,1.0,5.0,0.67,Frustrated,synthetic,1.0,12.693000000000001,0.8584261115092086
119.97,0.038,1.0,25.45,500.0,16.0,2.0,83.57,Addicted,synthetic,1.0,175.059,0.15858509954754801
99.98,0.13,1.0,24.57,500.0,11.0,3.0,98.59,Addicted,synthetic,1.0,172.56900000000002,0.18082091937359407
25.16,0.518,6.0,50.82,73.91,8.0,0.0,0.1,Frustrated,synthetic,1.0,24.875999999999998,0.5289360783287211
30.1,0.465,2.0,84.07,25.19,4.0,0.0,-5.52,Normal,synthetic,1.0,15.422,0.4235913570004807
16.23,1.0,16.0,58.37,44.47,12.0,1.0,-3.05,Frustrated,synthetic,1.0,15.471,0.8631970831908417
34.92,0.144,2.0,234.22,90.09,10.0,4.0,23.56,Normal,synthetic,1.0,43.054,0.16821312419944398
74.12,0.166,0.0,17.51,299.07,4.0,1.0,52.66,Addicted,synthetic,1.0,106.25999999999999,0.3159103319266046
35.24,0.397,4.0,195.51,80.73,9.0,2.0,-2.32,Normal,synthetic,1.0,31.546000000000003,0.28903446053855397
13.15,0.949,19.0,38.23,122.75,16.0,5.0,21.62,Frustrated,synthetic,1.0,41.296,0.7737458124024577
84.87,0.088,1.0,16.65,500.0,17.0,4.0,60.06,Addicted,synthetic,1.0,155.966,0.25591890786042687
51.89,0.238,0.0,84.17,48.72,3.0,4.0,-5.2,Normal,synthetic,1.0,32.94,0.20786888642861184
22.3,0.5,2.0,96.42,10.17,2.0,5.0,-23.29,Normal,synthetic,1.0,8.967,0.5347081959750157
51.92,0.03,1.0,159.22,93.37,5.0,5.0,0.13,Normal,synthetic,1.0,44.48100000000001,0.12585274444850708
18.34,1.0,19.0,16.03,60.73,15.0,0.0,42.78,Frustrated,synthetic,1.0,32.316,1.0441097774720292
25.66,0.789,11.0,56.4,77.47,10.0,4.0,7.84,Frustrated,synthetic,1.0,32.11,0.6058614315736195
37.43,0.728,6.0,69.86,126.1,8.0,1.0,37.3,Frustrated,synthetic,1.0,52.382,0.4156278465442484
37.06,0.162,1.0,250.39,150.0,10.0,3.0,24.24,Normal,synthetic,1.0,55.096000000000004,0.14169150900890595
110.28,0.137,1.0,49.31,500.0,7.0,0.0,83.88,Addicted,synthetic,1.0,169.276,0.11425563499022287
79.05,0.3,5.0,18.89,500.0,17.0,5.0,93.89,Addicted,synthetic,1.0,164.787,0.26938238422663036
11.15,0.683,6.0,33.54,37.05,8.0,1.0,10.11,Frustrated,synthetic,1.0,15.903,0.8551295808813152
72.01,0.017,1.0,1.13,500.0,17.0,5.0,55.94,Addicted,synthetic,1.0,150.586,1.9022147316049647
39.89,0.441,1.0,283.5,37.64,2.0,5.0,37.51,Normal,synthetic,1.0,39.737,0.25332551884154336
37.83,0.536,6.0,71.31,103.58,5.0,3.0,11.41,Frustrated,synthetic,1.0,42.271,0.44204833936221005
71.99,0.21,4.0,4.72,500.0,16.0,4.0,116.05,Addicted,synthetic,1.0,167.611,0.7188092415693615
119.78,0.191,3.0,53.1,500.0,16.0,1.0,90.24,Addicted,synthetic,1.0,175.984,0.11598682064938304
41.86,0.248,3.0,259.21,150.0,11.0,4.0,21.64,Normal,synthetic,1.0,57.236000000000004,0.17079905999228107
17.36,0.5,3.0,179.06,35.59,5.0,2.0,21.56,Normal,synthetic,1.0,22.53,0.44756546719586743
93.45,0.134,2.0,34.07,500.0,18.0,3.0,124.14,Addicted,synthetic,1.0,177.622,0.14244082935477964
13.94,0.231,1.0,274.45,19.71,3.0,5.0,-19.56,Normal,synthetic,1.0,8.650000000000002,0.40026861166860334
37.48,0.458,8.0,31.95,173.91,12.0,2.0,21.66,Frustrated,synthetic,1.0,58.272000000000006,0.4364746535063615
52.28,0.244,1.0,56.87,235.6,3.0,2.0,56.5,Addicted,synthetic,1.0,86.982,0.2049802553198452
34.42,0.717,13.0,40.42,209.57,13.0,0.0,46.77,Frustrated,synthetic,1.0,69.713,0.4660951692880938
39.93,0.815,4.0,45.19,86.98,4.0,4.0,45.19,Frustrated,synthetic,1.0,50.925,0.5032134538933107
25.16,0.416,2.0,75.49,21.97,5.0,4.0,47.01,Normal,synthetic,1.0,32.561,0.3740978940795075
40.89,0.962,10.0,39.68,201.28,9.0,5.0,49.71,Frustrated,synthetic,1.0,76.525,0.4973852007469374
15.66,0.357,6.0,35.86,133.98,16.0,5.0,29.19,Frustrated,synthetic,1.0,46.817,0.4815049159206763
24.59,0.5,8.0,261.64,150.0,16.0,2.0,13.82,Normal,synthetic,1.0,45.982,0.317507389631168
20.9,0.107,1.0,165.05,96.07,16.0,5.0,25.3,Normal,synthetic,1.0,40.164,0.20838869621251083
70.15,0.025,0.0,29.89,324.93,4.0,2.0,96.01,Addicted,synthetic,1.0,123.849,0.1736432225956007
60.9,0.267,3.0,47.05,484.18,9.0,1.0,93.48,Addicted,synthetic,1.0,150.24,0.17031126145991982
91.92,0.204,3.0,8.66,500.0,19.0,0.0,86.33,Addicted,synthetic,1.0,162.667,0.4491026548480677
14.81,0.27,0.0,60.09,10.0,2.0,5.0,17.0,Normal,synthetic,1.0,18.024,0.43312999023451904
10.95,0.409,4.0,220.75,20.64,9.0,4.0,6.39,Normal,synthetic,1.0,14.425,0.5269598969706398
36.68,0.472,3.0,47.72,84.16,4.0,1.0,14.85,Frustrated,synthetic,1.0,36.959,0.43561330626383254
48.92,0.03,1.0,18.61,350.97,7.0,5.0,85.02,Addicted,synthetic,1.0,120.268,0.28400498996609874
57.29,0.231,1.0,80.95,150.0,7.0,2.0,18.89,Normal,synthetic,1.0,60.583,0.18463849261542808
65.57,0.3,2.0,39.45,381.11,6.0,2.0,137.28,Addicted,synthetic,1.0,145.63400000000001,0.19111717926019037
44.44,0.832,10.0,40.14,219.13,9.0,4.0,24.07,Frustrated,synthetic,1.0,72.82300000000001,0.47580507490316054
95.89,0.098,1.0,40.01,500.0,10.0,4.0,54.15,Addicted,synthetic,1.0,158.601,0.13055197526012355
57.34,0.221,2.0,76.76,150.0,8.0,2.0,5.98,Normal,synthetic,1.0,56.730000000000004,0.20350849245324515
56.06,0.044,1.0,28.19,318.33,7.0,3.0,37.66,Addicted,synthetic,1.0,100.388,0.22610372067426174
101.07,0.008,0.0,57.81,500.0,9.0,3.0,128.15,Addicted,synthetic,1.0,181.873,0.07522107509429966
30.67,0.676,2.0,34.83,34.43,2.0,1.0,11.58,Frustrated,synthetic,1.0,23.628,0.6271488316909865
50.26,0.259,5.0,99.75,150.0,18.0,0.0,-6.22,Normal,synthetic,1.0,48.238,0.21625407554225198
36.82,0.598,10.0,55.78,199.72,11.0,1.0,4.17,Frustrated,synthetic,1.0,56.923,0.4192178101064966
13.5,0.134,0.0,72.95,24.57,6.0,3.0,44.69,Normal,synthetic,1.0,26.721,0.3614148983675781
72.72,0.05,0.0,48.1,379.88,4.0,2.0,60.42,Addicted,synthetic,1.0,125.19,0.12230798326728354
82.37,0.115,0.0,37.07,363.38,5.0,5.0,91.02,Addicted,synthetic,1.0,137.93,0.14748157476063664
48.3,0.038,0.0,19.86,500.0,19.0,2.0,117.76,Addicted,synthetic,1.0,156.648,0.22358338582945153
46.43,0.383,1.0,127.11,57.27,4.0,5.0,-1.81,Normal,synthetic,1.0,34.483000000000004,0.2501749129394602
22.36,0.66,11.0,77.97,119.47,11.0,4.0,20.58,Frustrated,synthetic,1.0,43.012,0.4979977736185912
14.05,0.5,2.0,294.87,15.64,5.0,3.0,20.59,Normal,synthetic,1.0,17.925,0.4589747935886274
32.96,0.705,8.0,39.65,130.07,8.0,5.0,25.88,Frustrated,synthetic,1.0,51.962,0.5187585501345726
24.27,0.521,3.0,40.74,36.48,3.0,2.0,66.78,Frustrated,synthetic,1.0,39.038,0.5251936917371344
14.28,0.102,1.0,193.14,21.14,6.0,4.0,-3.03,Normal,synthetic,1.0,13.031,0.33403292321033823
49.26,0.5,8.0,91.14,150.0,15.0,3.0,6.84,Normal,synthetic,1.0,54.756,0.29925602178863947
46.65,0.227,3.0,179.22,150.0,13.0,4.0,1.19,Normal,synthetic,1.0,53.016999999999996,0.17105309575678904
27.55,0.475,0.0,292.76,12.74,2.0,2.0,11.1,Normal,synthetic,1.0,18.898000000000003,0.2862928502957315
20.34,0.607,6.0,5.11,63.97,8.0,2.0,58.32,Frustrated,synthetic,1.0,40.426,1.5452166756992691
99.16,0.113,0.0,28.85,484.94,5.0,4.0,44.57,Addicted,synthetic,1.0,154.023,0.16317202672427375
48.82,0.354,3.0,237.05,150.0,9.0,3.0,4.61,Normal,synthetic,1.0,53.911,0.19894420935635113
13.98,0.37,4.0,87.26,40.24,9.0,1.0,-0.89,Normal,synthetic,1.0,14.373000000000001,0.5157023998776679
29.36,0.912,14.0,4.95,170.37,13.0,3.0,36.79,Frustrated,synthetic,1.0,59.855000000000004,1.4585872037614789
11.3,0.5,2.0,148.64,11.69,3.0,1.0,-5.87,Normal,synthetic,1.0,6.097,0.6286985528554099
26.45,0.164,2.0,76.86,85.18,10.0,2.0,31.54,Normal,synthetic,1.0,39.078,0.26454132219538606
111.35,0.045,1.0,42.04,500.0,18.0,2.0,113.02,Addicted,synthetic,1.0,180.446,0.1049119436474936
53.8,0.147,3.0,100.25,150.0,17.0,1.0,16.75,Normal,synthetic,1.0,57.545,0.16283694573742472
27.23,0.305,1.0,212.58,10.0,1.0,2.0,-4.78,Normal,synthetic,1.0,13.458000000000002,0.3483792218484285
12.19,0.398,7.0,67.23,61.06,9.0,2.0,35.62,Frustrated,synthetic,1.0,29.774,0.5618406929751583
16.82,0.68,10.0,74.74,120.19,13.0,4.0,7.24,Frustrated,synthetic,1.0,36.938,0.5384587660818161
76.51,0.059,1.0,44.55,180.89,1.0,4.0,128.8,Addicted,synthetic,1.0,109.422,0.18708407546600486
48.43,0.778,10.0,78.87,250.0,9.0,4.0,-3.15,Frustrated,synthetic,1.0,72.42699999999999,0.3934569251368081
50.66,0.152,1.0,57.73,154.0,1.0,2.0,111.2,Addicted,synthetic,1.0,86.42399999999999,0.21504745965297514
71.62,0.082,1.0,53.09,500.0,11.0,3.0,75.3,Addicted,synthetic,1.0,154.238,0.11222750661193699
44.71,0.228,2.0,264.82,131.82,8.0,3.0,-20.76,Normal,synthetic,1.0,41.019999999999996,0.17683455542904858
68.16,0.035,0.0,48.66,450.66,8.0,0.0,73.91,Addicted,synthetic,1.0,139.56900000000002,0.11331024099909354
59.77,0.219,2.0,164.94,150.0,9.0,4.0,-2.38,Normal,synthetic,1.0,57.194,0.1544172787711705
43.34,0.54,12.0,63.34,250.0,19.0,3.0,-15.91,Frustrated,synthetic,1.0,65.563,0.3350001549607025
105.45,0.044,1.0,48.49,500.0,19.0,1.0,106.35,Addicted,synthetic,1.0,175.085,0.09634743782569666
33.4,0.512,7.0,28.12,81.7,6.0,4.0,25.71,Frustrated,synthetic,1.0,41.413,0.593216792780038
10.6,0.994,15.0,74.79,55.35,14.0,1.0,13.68,Frustrated,synthetic,1.0,20.414,0.8509567943734448
82.29,0.3,4.0,25.98,500.0,12.0,4.0,122.31,Addicted,synthetic,1.0,173.609,0.21388490754652828
53.26,0.5,4.0,75.66,150.0,7.0,3.0,-5.58,Normal,synthetic,1.0,52.63,0.3139391049363362
120.2,0.071,0.0,30.66,500.0,5.0,0.0,50.67,Addicted,synthetic,1.0,163.281,0.14194312161069725
58.67,0.434,5.0,202.41,150.0,12.0,1.0,7.5,Normal,synthetic,1.0,56.718,0.2201535430083116
52.36,0.3,2.0,16.26,361.18,4.0,0.0,45.82,Addicted,synthetic,1.0,106.92600000000002,0.40562171719493195
17.71,0.395,6.0,187.81,120.27,15.0,4.0,33.02,Normal,synthetic,1.0,45.044000000000004,0.33093593244767633
37.75,0.75,15.0,26.37,185.58,19.0,0.0,47.48,Frustrated,synthetic,1.0,66.46000000000001,0.5293099502406874
16.96,0.983,18.0,52.16,156.87,16.0,0.0,32.28,Frustrated,synthetic,1.0,47.842,0.653835322187946
37.0,0.425,10.0,61.32,250.0,16.0,1.0,48.16,Frustrated,synthetic,1.0,80.24799999999999,0.29521678335147417
31.26,0.716,8.0,40.37,167.78,10.0,2.0,6.23,Frustrated,synthetic,1.0,49.929,0.5080859338785116
25.99,0.269,1.0,259.55,10.0,1.0,0.0,28.04,Normal,synthetic,1.0,20.808,0.31515577397478695
47.84,0.168,3.0,239.54,150.0,17.0,2.0,20.5,Normal,synthetic,1.0,57.286,0.13707929654517123
66.28,0.148,2.0,55.55,500.0,16.0,1.0,87.04,Addicted,synthetic,1.0,153.624,0.12286577905191286
56.7,0.341,3.0,66.13,72.12,6.0,5.0,-22.67,Normal,synthetic,1.0,35.303000000000004,0.3128925975054514
117.72,0.229,4.0,11.88,500.0,16.0,4.0,103.24,Addicted,synthetic,1.0,182.06,0.3323048505386548
59.57,0.089,0.0,24.69,219.12,2.0,1.0,71.34,Addicted,synthetic,1.0,90.054,0.2559513682565332
15.97,0.187,3.0,136.37,89.67,19.0,5.0,1.37,Normal,synthetic,1.0,29.733000000000004,0.3113750354458119
19.67,0.671,11.0,10.06,79.34,13.0,4.0,-8.31,Frustrated,synthetic,1.0,25.243000000000002,1.18942309254756
25.23,0.494,12.0,41.14,250.0,19.0,4.0,-9.8,Frustrated,synthetic,1.0,61.152,0.4236381581946235
31.93,0.323,6.0,158.53,150.0,18.0,5.0,-2.6,Normal,synthetic,1.0,46.992000000000004,0.24515743290348865
93.81,0.072,1.0,59.94,500.0,9.0,3.0,41.5,Addicted,synthetic,1.0,152.974,0.09941158949482887
85.94,0.185,4.0,51.35,500.0,19.0,1.0,111.79,Addicted,synthetic,1.0,168.913,0.1270971314838558
76.3,0.003,1.0,44.43,407.05,7.0,1.0,56.61,Addicted,synthetic,1.0,129.913,0.12957740824518127
111.44,0.184,2.0,20.84,500.0,9.0,1.0,109.95,Addicted,synthetic,1.0,178.561,0.21462085019545213
116.42,0.3,2.0,7.05,500.0,9.0,0.0,50.32,Addicted,synthetic,1.0,161.664,0.5431781871928203
13.2,0.542,6.0,37.7,25.26,6.0,4.0,0.09,Frustrated,synthetic,1.0,14.359000000000002,0.7880592214781339
37.88,0.495,10.0,19.83,247.53,15.0,3.0,28.72,Frustrated,synthetic,1.0,76.274,0.4999077973644329
23.16,0.206,4.0,286.81,114.44,19.0,2.0,18.17,Normal,synthetic,1.0,39.603,0.2237831982646215
43.71,0.306,4.0,10.42,137.19,10.0,2.0,-2.57,Frustrated,synthetic,1.0,46.151,0.7834017278406964
11.84,0.687,7.0,76.44,19.52,6.0,5.0,3.5,Frustrated,synthetic,1.0,14.69,0.7682524292926476
38.52,0.121,1.0,239.43,65.85,6.0,1.0,23.28,Normal,synthetic,1.0,36.562000000000005,0.1565063127903695
91.36,0.002,0.0,21.69,500.0,14.0,5.0,107.48,Addicted,synthetic,1.0,173.788,0.17704631943427593
12.81,0.666,13.0,23.03,96.65,16.0,0.0,37.04,Frustrated,synthetic,1.0,35.566,0.8053884046749239
45.67,0.554,4.0,29.04,13.07,1.0,5.0,14.28,Frustrated,synthetic,1.0,30.166,0.7778510858403906
27.97,0.607,8.0,9.58,71.49,8.0,5.0,12.42,Frustrated,synthetic,1.0,34.212,1.0978759212432228
37.84,0.332,5.0,77.99,150.0,15.0,4.0,36.54,Normal,synthetic,1.0,60.098,0.2550218711809053
51.02,0.263,5.0,215.31,150.0,16.0,2.0,13.33,Normal,synthetic,1.0,56.407,0.17518204407153293
47.67,0.504,7.0,75.75,206.71,13.0,4.0,2.11,Frustrated,synthetic,1.0,65.043,0.2962132966818164
84.57,0.249,3.0,46.85,500.0,16.0,5.0,81.37,Addicted,synthetic,1.0,163.239,0.14366256071874042
23.9,0.56,7.0,49.91,65.01,8.0,2.0,-17.37,Frustrated,synthetic,1.0,19.351000000000003,0.5937304167328517
17.36,0.981,1.0,47.8,10.0,1.0,2.0,17.75,Frustrated,synthetic,1.0,16.269,0.7449388543241638
24.98,0.48,5.0,7.77,101.45,10.0,0.0,25.18,Frustrated,synthetic,1.0,37.836,1.1267916467700447
45.4,0.452,4.0,223.92,120.0,8.0,3.0,10.63,Normal,synthetic,1.0,48.349000000000004,0.254640097321079
57.12,0.111,1.0,6.55,500.0,15.0,5.0,55.0,Addicted,synthetic,1.0,144.348,0.5912372664511818
